,id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,time_signature,cluster
12391,5QncRWdYkoEAOAm1ixXEEX,0.705,0.473,-11.151,0.028,0.277,0.0037,0.425,100.005,3,3
12392,1eR3jUH4WcVs8eH87y9JhL,0.538,0.783,-9.124,0.142,0.112,0.00189,0.521,88.274,4,28
12393,2LGdO5MtFdyphi2EihANZG,0.665,0.542,-8.323,0.033,0.123,0.00291,0.587,97.975,4,19
12394,521OhfIeThXJKiTyz0m883,0.432,0.675,-6.702,0.0337,0.091,0.287,0.184,137.262,4,24
12395,4jhCoVPMT1BmEtUHiy0qGi,0.806,0.592,-3.28,0.0586,0.0314,0.00414,0.679,139.188,4,27
12396,1k91Bhe2OYn0osSD6mMay2,0.579,0.573,-9.086,0.257,0.276,8.12e-05,0.691,83.798,4,4
12397,14pWwYKnJzzxfRi97MDdaD,0.463,0.33,-10.737,0.0384,0.32,0.0818,0.168,146.649,4,24
12398,6oUjSwtifVaM8iIN01KVzC,0.549,0.797,-9.767,0.0343,0.71,0.000114,0.948,131.755,4,14
12399,6gUTqWQfFxidzMpF3qOllH,0.594,0.628,-8.044,0.222,0.0488,0.778,0.734,78.995,4,20
12400,3nYHpYlV6jaFZYhi43Saqk,0.439,0.785,-7.819,0.214,0.548,0.0,0.185,102.923,4,10
12401,4iMmW8NcVFU5ytJkHa6IbA,0.242,0.302,-14.991,0.0522,0.881,0.942,0.0554,123.185,4,2
12402,0izXOXtJY7z2VLeKUpT75w,0.554,0.821,-6.303,0.0544,0.0284,0.314,0.577,82.987,4,28
12403,5VEbIsn42Z8D3bz3RsjQcV,0.701,0.824,-7.06,0.0412,0.763,3.36e-05,0.711,96.058,4,14
12404,7obTZDWvFKcwLkGzz6wGaJ,0.608,0.223,-13.648,0.0372,0.622,7.41e-05,0.153,107.558,4,18
12405,1LUPxouIVwKIbs31i9WA5s,0.585,0.864,-6.499,0.0478,0.0363,1.85e-05,0.901,139.977,4,5
12406,2eVAOi6VNSyxcKQ8Bw0y8B,0.601,0.471,-9.959,0.0352,0.71,1.39e-05,0.415,139.839,4,1
12407,4859kbFKGVUuL0I0Ym5SZJ,0.541,0.78,-6.152,0.0376,0.00364,0.0013,0.73,141.052,4,5
12408,1qlM4ny29GaWF7jFKF5w7H,0.826,0.662,-10.271,0.0462,0.0391,0.0032,0.698,100.584,4,6
12409,0g22TfPJfP63Tdv7flGXQM,0.568,0.00684,-23.831,0.112,0.995,0.925,0.0758,69.303,3,29
12410,2SzGGwFL0tPBQnBbpWrtrG,0.356,0.292,-13.232,0.0428,0.626,0.000205,0.361,77.722,3,22
12411,7IAIQiqic9Fd9s5vxFU3DY,0.8,0.668,-7.375,0.262,0.0751,0.0,0.556,145.991,4,4
12412,0xix5hGVW7xFXPOpxZ1FUy,0.621,0.458,-9.288,0.0223,0.268,0.222,0.453,73.001,4,12
12413,4Yj3lg5Sd6aBZO0J6ThhVw,0.584,0.559,-8.058,0.0413,0.399,0.00133,0.146,139.973,4,24
12414,1y4v5BT7cyMTMbY7qUcZbm,0.908,0.535,-9.45,0.0454,0.0167,0.212,0.916,113.988,4,6
12415,3fIcIfJS6UutjD7WO1JPlo,0.493,0.939,-5.938,0.0585,0.000134,0.00202,0.509,137.952,4,0
12416,2XNK7BXs1eoARBOnKsyb3r,0.277,0.00853,-20.578,0.0425,0.983,0.501,0.0774,64.076,4,2
12417,5vT7uz2oPRrU5bdDM3DwEF,0.603,0.865,-7.668,0.081,0.00788,0.74,0.248,120.01,4,7
12418,1TWJPfCdXeC20xLK3Z8woB,0.556,0.517,-12.579,0.0923,0.975,0.818,0.208,129.149,4,17
12419,5G4ePLj9Xn7JhtFiiwOkeQ,0.746,0.54,-7.603,0.0306,0.541,0.000527,0.609,102.042,4,14
12420,35hmrfcRLLYRph1HmwlBB8,0.533,0.292,-16.936,0.0604,0.991,0.304,0.61,124.98,4,18
12421,20otaRWlW0XCHau8P2P8I1,0.566,0.748,-7.846,0.225,0.216,0.0,0.683,165.897,4,9
12422,0T9nr2Sodv6vVrFCZ76D9x,0.415,0.61,-10.169,0.0608,0.0527,0.0178,0.61,74.267,4,10
12423,5PqeKOrEMRLSsze5C8AeQw,0.721,0.789,-6.001,0.14,0.169,0.0,0.67,105.065,4,4
12424,7I504N4rFqdAMfLI22OfmZ,0.581,0.637,-7.9,0.0691,0.00187,0.000171,0.439,169.88,4,15
12425,5nNoNVM0yxd4k1JMHZvWWs,0.65,0.478,-9.709,0.0559,0.072,0.0,0.713,163.94,4,15
12426,75cduM12bmjduJAkUnXqG4,0.359,0.902,-5.956,0.0394,0.494,0.00313,0.204,159.669,4,21
12427,2fToNiJj4PGV6RPzSB6awD,0.404,0.76,-6.101,0.0539,0.435,3.82e-06,0.653,204.753,4,15
12428,2tFEhNFQL3FM1TLtQa5H6j,0.577,0.463,-9.9,0.0485,0.312,0.186,0.549,90.196,4,12
12429,0lHjzKyAkR1BRUYhXIZb7Y,0.427,2.03e-05,-12.325,0.204,0.432,0.185,0.139,76.462,4,16
12430,5hRP42TpBvs8eCgBOMULgy,0.579,0.416,-12.761,0.0286,0.836,0.737,0.115,129.897,4,17
12431,1j354rL76HgeRiMbx2TXKQ,0.834,0.525,-5.196,0.0342,0.695,0.00101,0.722,111.86,4,14
12432,6yUxItJUy2QLntVMVGiQFa,0.321,0.699,-6.15,0.0475,0.164,5.47e-05,0.0798,173.151,4,21
12433,2sPva3d85R7yKf60y7QZpD,0.607,0.807,-6.548,0.126,0.0067,1.18e-06,0.565,128.046,4,0
12434,2ylSiLkXnX8jOYCrSyXTGJ,0.493,0.523,-6.443,0.0353,0.132,0.0,0.451,171.922,3,3
12435,5fo2HQU59kUqOt5YQAfwZz,0.523,0.451,-7.914,0.0325,0.00608,0.156,0.218,120.007,4,24
12436,66iY9iJRICVuRg8QjoPIxb,0.607,0.777,-4.9,0.211,0.0721,1.78e-06,0.891,80.033,4,4
12437,1PavEJKA67zvwOl5B6OE6V,0.205,0.817,-5.998,0.0625,0.0254,5.09e-05,0.473,160.86,4,21
12438,7oE8ktETzWKHzm9pBKXYVp,0.689,0.393,-10.264,0.0436,0.877,0.788,0.534,84.017,4,17
12439,6EWr03BgkjUAzdZVMjo41s,0.584,0.664,-5.724,0.0475,0.22,0.0,0.237,80.932,4,10
12440,1bTKKV7XiSDP6bcjnwZha0,0.305,0.782,-8.9,0.106,0.384,0.383,0.183,129.46,4,7
12441,5pu48y93L3T0IIm2Nm6MKa,0.476,0.239,-10.16,0.0536,0.906,0.00194,0.0656,69.253,5,16
12442,0pd4TLuQ2r12EhXtjfih99,0.709,0.646,-10.387,0.104,0.0157,0.0173,0.66,79.976,4,6
12443,1OLlxKoOAXuAGntetUXnAI,0.648,0.39,-10.012,0.0419,0.261,0.143,0.508,87.986,4,12
12444,2HnbLo76cT3UnqOru8CBeR,0.61,0.066,-22.763,0.0571,0.988,0.823,0.291,97.285,4,2
12445,7bTCxiN8UgKZxHV89X1dO6,0.356,0.982,-4.685,0.131,0.000423,0.306,0.102,118.244,4,0
12446,1MDccIwP7oWEeqkt1SEDO3,0.598,0.598,-9.542,0.0342,0.0963,0.00115,0.0625,133.021,4,24
12447,7sY1zH6sk7iXiqeOxKTxQC,0.614,0.531,-8.117,0.0381,0.24,7.62e-06,0.493,163.938,4,15
12448,1HKhvGQEV6sfZfCK5ciDD2,0.612,0.972,-5.668,0.0589,0.0186,9.12e-06,0.797,139.972,4,5
12449,418L9iIfLstH3rBdeB9z4B,0.51,0.956,-5.79,0.0447,0.0129,0.0372,0.812,90.658,4,28
12450,6bpmBNPfQ2KFAW0ik6F9Vq,0.194,0.179,-16.834,0.0422,0.988,0.866,0.179,177.694,3,29
12451,3yM2nErrfkUTNomdVlmL9V,0.696,0.613,-8.887,0.042,0.786,7.88e-05,0.592,157.876,3,3
12452,0Lo4yUg2AhZ3HV0MR4Xeot,0.369,0.795,-7.691,0.079,0.286,7.98e-06,0.449,145.007,4,21
12453,4zormNWmljTjoH6QsNmJiM,0.532,0.293,-9.851,0.0258,0.231,0.00362,0.131,62.864,4,10
12454,4zurxWb7u4KcjKGiqtl7IQ,0.302,0.127,-19.352,0.0374,0.954,0.00909,0.0393,131.284,4,18
12455,5AFhKrTF1rNSvqN2j1qNwn,0.593,0.803,-6.713,0.061,0.0535,0.000377,0.741,168.032,4,5
12456,07L1pzoVerhRSSaDGZHrKy,0.662,0.344,-13.93,0.0487,0.369,0.000109,0.436,146.016,4,12
12457,5l1eg7A2S6PtlIbo3Ms4dl,0.674,0.688,-8.584,0.0337,0.0506,0.0295,0.774,109.347,4,6
12458,2ous0jTv1yK6e6SBVCYmgo,0.572,0.67,-6.693,0.0276,0.513,0.653,0.734,109.251,4,20
12459,1fSHw7Gt4ha9kJew9a0a55,0.635,0.71,-8.963,0.0311,0.394,0.221,0.78,109.256,4,14
12460,1tM9TBNPjieSOZ2d5VAQ1y,0.631,0.748,-7.604,0.03,0.385,0.308,0.78,109.11,4,14
12461,1TAhpfawRVukRRKsZ3Y8bo,0.509,0.814,-7.1,0.0517,0.0199,0.0637,0.658,110.166,4,28
12462,567p4dy5WSfuiJQhS7CHDm,0.686,0.573,-6.6,0.03,0.0066,0.0279,0.472,90.019,4,19
12463,2P61EK6DMGyVyssLWS4fKy,0.616,0.811,-4.804,0.0626,0.0573,1.57e-05,0.913,159.929,4,5
12464,0fqhy4es5dQptUKkyPHV5v,0.789,0.641,-7.442,0.0363,0.124,0.199,0.862,113.979,4,27
12465,1mM2u5TRMdUKsIfZKEI6yJ,0.555,0.307,-8.236,0.0295,0.92,0.000769,0.286,75.727,4,16
12466,455AfCsOhhLPRc68sE01D8,0.649,0.815,-3.796,0.0415,0.00125,4.31e-05,0.765,126.03,4,5
12467,4mVOwzuPKrMb4CDVe9Q4Hs,0.651,0.812,-3.797,0.0409,0.00125,3.01e-05,0.72,126.023,4,5
12468,3XTOrJ5lpqylFUd5tuSKTg,0.786,0.409,-14.379,0.294,0.76,0.236,0.33,91.861,4,13
12469,6yLtB4heppPabii7GNOsnK,0.614,0.456,-14.121,0.0389,0.614,0.918,0.404,122.976,5,17
12470,3wkFk8YBJ5RYeJ70idyKqK,0.78,0.321,-11.175,0.0667,0.714,0.081,0.399,74.57,3,22
12471,7zfNUvpm7TjCc2Vf15vHsD,0.6,0.627,-6.775,0.534,0.0576,0.00339,0.456,90.085,4,13
12472,386RUes7n1uM1yfzgeUuwp,0.794,0.711,-5.124,0.0699,0.3,0.0,0.955,174.915,4,15
12473,2m0vOmIZ6MccYoZdJGlDZ3,0.626,0.79,-6.966,0.0297,0.523,0.0411,0.62,124.975,4,14
12474,2H3VBBAOpHaVPnZgMWCi8J,0.364,0.808,-7.74,0.0342,0.0143,0.758,0.415,166.207,3,7
12475,0mpp1fCms8YAMccavYqrM5,0.538,0.773,-7.175,0.0369,0.107,0.00421,0.364,114.929,4,0
12476,6HDYfPulqzFvvfgSofpEhO,0.58,0.838,-5.13,0.231,0.162,0.0,0.806,169.955,4,9
12477,7veIks22alpWOyFKr8dIOb,0.601,0.555,-9.574,0.0415,0.787,0.688,0.185,142.014,4,17
12478,4Vop1WFtkW2KcLxW9vBke4,0.425,0.641,-6.886,0.0379,0.0489,7.02e-06,0.457,135.549,4,24
12479,3QtjpqyYFSZIwQ1g5UNR2S,0.287,0.915,-7.258,0.0598,0.0465,0.00938,0.089,165.379,3,3
12480,1ezk3E6ZvorHOEJjlfbEa3,0.402,0.732,-5.323,0.0339,0.094,2.84e-06,0.44,136.017,4,0
12481,5C41T0Jc6FmcPJEPQUqJSK,0.458,0.718,-9.64,0.0425,0.0157,0.576,0.0819,136.25,4,7
12482,15z12mCAc2AwcGC5LArSC8,0.293,0.904,-4.754,0.0802,0.00313,0.00684,0.305,143.472,3,3
12483,0RyF593vpkfVDCkJgSH7qx,0.556,0.643,-8.441,0.0707,0.0114,0.0252,0.613,106.094,4,28
12484,212FtBvem2MCBC9gjmutqB,0.38,0.584,-9.436,0.035,0.585,0.0,0.239,125.785,4,24
12485,2OJfEiydhwZE0TVRFe8kbd,0.397,0.422,-15.176,0.0385,0.641,0.0,0.277,125.393,4,8
12486,0GjfxJ0mZTEcSaobCIF3Ia,0.504,0.221,-16.901,0.0329,0.963,0.791,0.306,73.673,4,2
12487,7qrpRahMXjfAfKn9Bjf5fV,0.354,0.127,-12.892,0.0386,0.824,0.0155,0.38,165.234,3,22
12488,7qqJZnykx04n6jBtI6JGOB,0.782,0.393,-6.73,0.0503,0.492,0.0,0.63,120.017,4,14
12489,7wQVnaPhDeJAfXSAOdwi2S,0.653,0.544,-5.887,0.0268,0.465,0.0,0.319,115.949,4,1
12490,6idI0ejCMPyPiv4lF5NElH,0.739,0.835,-4.935,0.0439,0.141,0.0,0.567,94.004,4,28
12491,5fl4SqIvdeONhcx7yk7Anf,0.615,0.817,-8.861,0.0516,0.0232,0.0,0.763,105.04,4,28
12492,1u1mOvrNfPZF5E3io93fOj,0.611,0.803,-6.121,0.137,0.12,0.0,0.309,90.007,4,19
12493,0NJxjVVoOwo82VyThqBkMv,0.291,0.536,-8.445,0.0348,0.179,0.00708,0.249,147.988,4,24
12494,3HQAwr7cBeOWDZt0nFthRx,0.439,0.797,-7.494,0.0672,0.073,0.00403,0.196,122.249,3,3
12495,2pFLq3h9zInOw2ZyznU5oC,0.403,0.694,-7.551,0.0303,0.711,0.54,0.129,153.039,3,3
12496,0S503o4xTI22r3O817TiHu,0.466,0.468,-7.05,0.0251,0.165,0.00266,0.231,145.009,4,24
12497,0PmddUc2IwrooetQbKw1ye,0.648,0.861,-5.975,0.0446,0.00705,0.0113,0.697,129.996,4,5
12498,7n0pnFdwA44rCkEeTIpqgK,0.519,0.567,-8.12,0.0403,0.243,0.04,0.588,136.852,4,24
12499,5F6VUBuXbqZuXzuKzVHC8G,0.46,0.254,-9.702,0.0447,0.93,0.000292,0.206,125.092,4,8
12500,2LpTVBOc0fLJplFPXdQwm6,0.594,0.786,-8.958,0.0291,0.542,0.805,0.784,124.027,4,20
12501,6TnuTeG3kAM4JiEAMnpKjF,0.555,0.443,-15.765,0.0356,0.541,0.816,0.436,120.524,4,17
12502,6Dm6UVJ5wOvwuAUSjOPfmH,0.545,0.707,-6.837,0.455,0.0509,0.0,0.805,95.663,4,13
12503,4iR7Jx9E4zY0Q7AwMyFpZZ,0.559,0.915,-5.69,0.0321,0.121,9.62e-06,0.876,100.129,4,28
12504,0I2cViCk9x1PZLK6RodhBJ,0.403,0.0383,-9.582,0.0433,0.585,0.000391,0.0365,120.212,4,16
12505,5qJqzpNdEbt92roedFwoDR,0.697,0.874,-4.473,0.0496,0.449,0.0144,0.81,101.987,4,27
12506,6UGcKrpv73X5wYwzA77aNX,0.639,0.857,-3.681,0.0315,0.264,0.0562,0.745,102.045,4,28
12507,6tZGSH3mHH8f2m9U5hQY1U,0.935,0.338,-12.967,0.0575,0.328,0.000725,0.587,123.482,4,23
12508,4J3FSYFhUGp0mkaH7m2YnN,0.665,0.69,-5.92,0.0362,0.304,0.000413,0.928,81.909,4,28
12509,16idgYWT3GzusqcAtDxh4Z,0.482,0.313,-12.925,0.0316,0.579,0.761,0.0713,61.977,4,17
12510,15xKRLeMFKaw4xG0qQ90Y7,0.379,0.542,-5.972,0.0305,0.08,2.26e-06,0.466,104.999,3,3
12511,1Xtx0TvmO33gQzLM8QFV2R,0.379,0.542,-5.972,0.0305,0.08,2.26e-06,0.466,104.999,3,3
12512,2lfNgZqxxZciXm0Af01DYl,0.597,0.181,-15.337,0.0348,0.817,0.000127,0.19,92.824,3,22
12513,2BGPQhZpOmFJGwieTWGysL,0.418,0.846,-7.581,0.0631,0.303,0.343,0.18,87.26,4,10
12514,26kEt9dcnU9lcmpRnaDl8R,0.721,0.722,-6.025,0.0269,0.116,0.00765,0.928,101.112,4,27
12515,5Fi5b92Q1Idtg5hAAB0l2X,0.601,0.741,-6.068,0.0335,1.9e-05,0.781,0.954,153.963,4,20
12516,0AK9ScuP3AYcZcUQP7wzZr,0.281,0.501,-10.06,0.0323,0.189,6.87e-05,0.22,87.482,4,10
12517,1CUum7Yw7YtfQGyEIVq3hp,0.392,0.147,-17.122,0.0297,0.936,0.00401,0.207,85.792,4,18
12518,6QtlG4QmdA9a5Mi6uUt1mK,0.568,0.583,-9.426,0.0364,0.534,0.0657,0.399,142.003,4,24
12519,4OY1o8Ed00pW2oF4cUhKCL,0.385,0.647,-7.998,0.0305,0.575,0.653,0.8,149.998,4,7
12520,288W3tlswlINEnbBcS9Z4f,0.655,0.444,-10.672,0.0282,0.112,0.0154,0.381,133.071,3,3
12521,2pSCtGrKaW8pjclLe1iiBA,0.492,0.863,-4.666,0.0598,0.36,0.0,0.393,82.952,4,10
12522,2pImAFQfCJt6JnlNnAbbXX,0.439,0.171,-14.106,0.0348,0.955,0.000117,0.54,79.813,4,18
12523,0ElpOBlr7uVnLtCrhN5OAx,0.445,0.372,-9.655,0.0385,0.864,0.0411,0.177,102.03,3,22
12524,3HqIO0oBUcdmPVFRHkF4ZJ,0.319,0.326,-10.218,0.0363,0.973,0.0836,0.271,180.502,3,22
12525,7CxMysquiguAGXLJYWX3l3,0.668,0.0368,-19.136,0.158,0.99,0.932,0.206,138.111,4,2
12526,6lKxITQ1bjTyxX7eZVC2i6,0.464,0.623,-7.552,0.0278,0.00687,3.33e-05,0.107,91.975,4,10
12527,56ofNh3F1P6vlVMgFQDJTU,0.317,0.339,-7.367,0.037,0.494,0.0245,0.105,115.678,3,22
12528,6K4t31amVTZDgR3sKmwUJJ,0.64,0.74,-4.083,0.0284,0.0115,0.00678,0.785,116.879,4,27
12529,2fuYa3Lx06QQJAm0MjztKr,0.351,0.676,-9.017,0.0313,0.000121,0.113,0.143,102.46,4,10
12530,2JPlAh94PTtjZmCs2dY0P7,0.594,0.664,-7.588,0.0292,0.00512,0.126,0.811,111.123,4,28
12531,5PZoZkvXSCeMHJIXUWU6Rn,0.616,0.183,-12.109,0.0435,0.899,0.0,0.309,72.087,4,16
12532,4x1l9QkTvy9nu9cdWy4tkS,0.54,0.378,-11.004,0.0707,0.857,0.0,0.615,138.356,4,23
12533,2xAEMttFb293s8FmbH8tgX,0.448,0.348,-10.485,0.0367,0.793,3.47e-05,0.476,139.449,4,8
12534,1IfolkSpgWO3FpzQo0J96I,0.448,0.382,-9.195,0.035,0.807,5.82e-05,0.477,139.09,4,8
12535,4kvuZkbZN19LJgNodj2Yrd,0.542,0.192,-13.469,0.058,0.66,0.000192,0.0527,114.965,3,22
12536,2X485T9Z5Ly0xyaghN73ed,0.602,0.881,-5.875,0.0443,0.00462,0.0266,0.577,125.012,4,5
12537,1kHw9zEsy1tQnvinzGABo2,0.354,0.204,-17.343,0.0358,0.807,0.000705,0.0904,142.382,4,8
12538,2w2TmzDWRDz3gDqAyYRjHt,0.743,0.79,-3.803,0.044,0.251,0.0311,0.58,132.361,4,27
12539,4UeeEpl4omoe9T9U1ULVL4,0.785,0.285,-14.635,0.0312,0.784,0.545,0.634,89.88,4,17
12540,0LdmC3LoaeFeda5XS2prVQ,0.574,0.317,-13.288,0.0404,0.463,0.905,0.424,105.624,4,17
12541,65eon5AZCxpiCcHY0Un1WB,0.393,0.308,-21.25,0.0653,0.69,0.0538,0.396,88.473,4,18
12542,6BgwOHkiUb7e8zgsP1M66v,0.703,0.186,-15.688,0.0468,0.906,0.633,0.243,115.936,4,17
12543,6UZyDqriHEzM1yuB5Qlf4b,0.469,0.205,-14.447,0.0381,0.889,0.0561,0.33,82.464,4,18
12544,5uTKXcuypBLMtXbVaw9Bdt,0.747,0.668,-6.76,0.0772,0.79,0.0,0.77,107.661,4,14
12545,6HyH7Er8XSLHB3M4sCmgZP,0.593,0.316,-13.615,0.0448,0.654,0.921,0.137,122.658,3,29
12546,0CBLmL2KFvxyTWGdrb8YoB,0.567,0.163,-12.635,0.0538,0.894,0.0,0.118,108.196,3,22
12547,7ABWJgnk7adGELbPCGSkzb,0.769,0.848,-6.649,0.0743,0.102,0.0,0.96,110.033,4,27
12548,1XaNLkkfVjUEyLOJKnH4MQ,0.373,0.48,-7.942,0.031,0.235,0.00359,0.274,90.847,4,10
12549,7hDQerpfE5FgYtVKEVemwl,0.382,0.997,-1.568,0.188,0.437,0.95,0.563,162.428,4,7
12550,5xJc58mBWz68WhwU2n5seR,0.252,0.397,-7.619,0.0364,0.728,0.0404,0.0466,123.924,4,16
12551,3oOHf32BT7dkzI4tAfNZun,0.321,0.324,-8.94,0.0277,0.869,0.0374,0.0833,60.881,4,16
12552,4ileLT7ldd2uX8bMemWqbm,0.515,0.696,-5.857,0.0313,0.0126,0.000345,0.513,134.893,4,0
12553,162pkK4ikKbn6F9glMaMXV,0.199,0.28,-13.449,0.0426,0.987,3.88e-06,0.43,162.808,5,8
12554,6liGqN48zCba8OPKVu9oDn,0.539,0.852,-6.062,0.248,0.507,0.0,0.518,99.636,4,4
12555,4vqp9GaO7RVkinyrYY5W6R,0.281,0.169,-13.873,0.0307,0.755,0.416,0.155,138.267,3,29
12556,0FezhHZVmDYXvk8jAr2fpU,0.606,0.935,-4.389,0.0417,0.0696,0.152,0.631,125.997,4,5
12557,1bKQdPJ9lid6Yg26HAx8Tf,0.649,0.76,-7.275,0.0298,0.577,0.332,0.654,106.002,4,14
12558,5FoVIl0fDooxYoBmXFqAUo,0.409,0.281,-10.263,0.0344,0.898,0.0721,0.169,81.961,3,22
12559,4bvOZvEYAJuRycBv7NWr7C,0.755,0.903,-2.946,0.0615,0.0266,0.898,0.89,110.009,4,20
12560,3UYeU6M7cOG4g2PlAOTvz9,0.455,0.341,-8.315,0.0269,0.737,4.67e-05,0.165,57.157,4,16
12561,3eSgAvKnHbQNLdkVY7eagU,0.53,0.647,-7.035,0.0517,0.264,0.0,0.848,156.529,4,15
12562,3ChqAx4aMot9qva111W4R6,0.579,0.372,-9.614,0.223,0.421,0.0,0.108,75.578,4,1
12563,4LGJ2pLDvTRnul3EcZoYkX,0.569,0.183,-14.371,0.0298,0.914,0.404,0.13,70.06,3,22
12564,4PCuEvpXSGeNGuBMnBcxuq,0.35,0.248,-11.109,0.0317,0.899,0.00013,0.069,143.239,3,22
12565,7HqMu6Oa7jLQVDUuWiy6v2,0.468,0.0104,-28.365,0.041,0.941,0.00233,0.233,107.255,4,18
12566,1irS6wtXCUUF5ytfPqOzpM,0.492,0.409,-13.303,0.0646,0.711,0.906,0.218,138.472,4,17
12567,30V7kc7a8R3ONCRG1ipEZc,0.284,0.384,-9.853,0.0352,0.807,0.0133,0.101,143.016,4,8
12568,4mh2UjI1muaqygRSlCUXE8,0.357,0.414,-9.53,0.032,0.386,0.0352,0.265,166.336,4,24
12569,5hnx6uqwVsIj7L8D4ME4Li,0.522,0.589,-8.771,0.055,0.494,0.509,0.187,173.952,4,7
12570,2LT411lEiNGDJyOZLHL5Ak,0.42,0.433,-7.662,0.0393,0.874,0.003,0.436,200.702,3,3
12571,1v8OZ6YKm4CJeO33KewYGY,0.163,0.0209,-26.371,0.0395,0.993,0.948,0.0337,68.044,3,29
12572,3KrtGT76gnbDlKTAnxjWQd,0.478,0.288,-14.849,0.0515,0.976,0.859,0.159,132.838,4,2
12573,5vHLwhxxlGzmClMcxRRFPr,0.678,0.656,-6.41,0.0381,0.00174,0.0,0.485,123.207,4,19
12574,0KogQrSowDnZoU8GSpaxkj,0.526,0.858,-8.533,0.0476,0.292,0.001,0.886,75.596,4,28
12575,368b4IicwKycpFGav6Hfgm,0.564,0.431,-12.62,0.079,0.189,0.0175,0.811,186.616,4,15
12576,71WZTB08dpF7f2t9NUXxfH,0.576,0.729,-6.896,0.0414,0.0503,1.17e-05,0.575,137.996,4,5
12577,1OtJYOkuuv9amr4hBeS14o,0.882,0.447,-7.673,0.0341,0.485,0.556,0.625,95.996,4,20
12578,5K467049SloeEJHvMhJDcl,0.581,0.701,-7.346,0.0293,0.532,0.00895,0.909,91.652,4,14
12579,2p5YsiLsdmFlBtJOmFXDDj,0.242,0.929,-3.126,0.0754,0.358,0.00172,0.232,150.376,4,21
12580,59KKSwFjYGSSNzE1pJPCxi,0.383,0.738,-7.433,0.0384,0.00488,4.29e-05,0.311,95.007,4,10
12581,7vmCcqDVEd77Q8OMulxHtT,0.472,0.876,-8.491,0.234,0.314,0.000341,0.648,76.987,4,4
12582,4x79cjezqX3yd15rSrAVFF,0.431,0.0573,-22.465,0.0403,0.883,0.609,0.0395,74.97,4,2
12583,71WidxLZ2Xlmc3mpHteY6J,0.539,0.717,-7.373,0.178,0.0543,0.0,0.509,146.885,4,9
12584,0Uc1kywLKWHjqRbuY6OJvK,0.672,0.729,-6.773,0.037,0.117,0.000368,0.296,112.011,4,19
12585,5vSFlcbQeJDyU1JfCSSPLY,0.675,0.577,-11.288,0.0454,0.0791,0.0154,0.416,109.43,4,12
12586,0UnRCKkL5LCZbaTO0kHKMk,0.584,0.796,-4.951,0.0362,0.0633,0.000247,0.365,92.011,4,0
12587,3eZWcwD699LBhBEYMQ3F9K,0.41,0.111,-15.896,0.0373,0.723,0.00022,0.24,93.838,4,18
12588,3OOzsfS4nLr9ThjNLV4MOM,0.73,0.181,-14.498,0.0564,0.929,0.21,0.25,139.291,4,18
12589,3V58ffFD88Cnisag4DzLnS,0.414,0.466,-14.994,0.058,0.629,0.914,0.546,174.103,4,17
12590,02DrGqNPGrnzDqDN8LyUcS,0.568,0.841,-7.29,0.0877,0.00952,0.125,0.46,119.971,4,0
12591,49K3D5zG9pwbq9rXAC5WyT,0.314,0.498,-7.894,0.0291,0.221,0.379,0.196,180.074,3,3
12592,0SsYlkXxZ5vkWOTsKxMfMz,0.404,0.193,-12.501,0.0305,0.794,0.000296,0.273,77.026,4,16
12593,3ZrzaOfVkXwiqW9agBgH0E,0.459,0.42,-8.244,0.0279,0.775,0.0,0.346,134.599,4,8
12594,61RZZePxOOTDVxIud3iyin,0.311,0.294,-11.915,0.0289,0.761,0.0162,0.383,132.064,4,8
12595,5xhP99gVBIkpr7omcdCeiy,0.326,0.365,-8.776,0.0265,0.667,0.000523,0.314,133.084,4,8
12596,1ONWW6AtqqwjhMdQ74n2fM,0.476,0.421,-7.588,0.0307,0.048,8.76e-05,0.586,141.205,4,24
12597,7dGubYmPavaI9YNansq9TW,0.752,0.496,-5.498,0.0446,0.0202,1.33e-05,0.677,104.949,4,19
12598,6Rojk0YNihNuvyVNA887ks,0.424,0.673,-7.308,0.0283,0.178,0.0301,0.324,79.802,4,10
12599,5M568NMlYbYxDLc3VXalVl,0.342,0.884,-5.655,0.148,0.196,0.0,0.744,173.608,4,21
12600,3gluwLob4WQKYDPDKi09Ql,0.38,0.908,-5.919,0.0483,0.0285,0.0,0.652,91.242,4,28
12601,7ds98B8y5BQltzC60Gdkri,0.383,0.77,-7.096,0.0487,0.209,0.00432,0.917,172.467,4,15
12602,6hH2y9wgEjgsSeJuv7kfaU,0.528,0.416,-8.523,0.0305,0.691,0.000276,0.184,99.868,5,1
12603,40d2EcaOOCUjDzzo2YvUWn,0.349,0.129,-15.883,0.0294,0.539,0.405,0.163,104.837,3,29
12604,6ijBRwtQ3Raz9eUZpQsCBf,0.529,0.649,-6.048,0.0272,0.000693,0.000519,0.363,78.996,4,10
12605,6zfczP87XO2SxWlQtnjFNa,0.638,0.535,-7.792,0.0415,0.623,0.0391,0.504,84.947,4,1
12606,0SkXE0tXRUdqV6Pw3FIdEn,0.466,0.756,-4.554,0.0301,0.459,0.00113,0.184,147.801,4,24
12607,67ibXkmavZoN2S6m86p70f,0.646,0.193,-15.631,0.0375,0.942,0.00333,0.434,80.397,4,18
12608,6ng6lKakWz8bFdn69zFr6s,0.693,0.859,-7.295,0.0361,0.00427,0.9,0.648,135.002,4,20
